bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tatums_confidence,tatums_start,tempo,time_signature,time_signature_confidence,genre,genre_encoded
0.112,2.60677,0.708,2.60677,319.08526,6.687,9.0,0.556,-16.062,0,0.62,310.95,0.297,2.42011,160.048,4.0,0.565,electronic,4
0.485,0.36451,0.485,0.36451,224.62649,0.0,8.0,0.556,-23.214,1,0.29,215.841,0.298,0.36451,101.029,1.0,0.8,soundtrack/misc,18
0.641,1.20782,0.0,0.55121,261.8771,0.171,0.0,0.726,-4.774,1,0.689,253.87,0.164,0.10978,90.267,4.0,0.394,other,12
0.059,1.51488,0.534,0.48496,382.98077,0.171,8.0,0.513,-14.856,1,0.559,373.052,0.641,0.22362,124.883,4.0,0.0,r&b/soul,15
0.148,0.13465,0.206,0.13465,225.09669,0.0,4.0,0.437,-6.504,0,0.397,225.097,0.007,0.13465,94.234,5.0,1.0,electronic,4
0.006,0.19903,0.882,0.19903,283.61098,0.0,10.0,0.587,-11.691,1,0.553,272.225,0.642,0.19903,116.673,4.0,0.713,country,3
0.042,1.84742,0.532,0.64686,244.50567,4.516,2.0,0.389,-4.824,1,0.479,234.313,0.155,0.49698,100.518,4.0,0.749,pop,13
0.012,0.92833,1.0,0.45604,440.18893,0.0,11.0,0.538,-10.441,0,0.526,407.545,1.0,0.21989,126.966,4.0,0.0,hip hop,8
0.557,1.00816,1.0,0.50047,195.21261,0.0,7.0,0.258,-9.334,1,0.509,190.131,0.774,0.11938,118.008,4.0,1.0,electronic,4
0.036,1.22568,1.0,0.20948,207.51628,0.154,11.0,0.574,-6.748,1,0.525,197.416,0.963,0.20948,117.985,4.0,0.746,gospel,7
0.077,1.58174,1.0,0.04518,244.03546,0.223,0.0,0.569,-8.951,1,0.563,238.219,0.475,0.04518,235.903,7.0,1.0,world,19
0.023,1.84657,0.638,0.5641,223.26812,0.0,10.0,0.395,-7.532,0,0.461,217.066,0.0,0.08462,100.404,4.0,1.0,rock,17
0.264,1.01487,0.082,0.52183,228.38812,0.0,6.0,0.296,-5.98,0,0.547,225.303,0.895,0.52183,122.988,4.0,0.317,pop,13
0.049,1.45364,0.75,0.82073,204.5122,0.0,6.0,0.0,-11.38,1,0.0,196.499,1.0,0.50407,95.098,4.0,1.0,hip hop,8
0.218,0.84568,0.702,0.34037,361.56036,0.328,2.0,0.358,-22.937,0,0.451,355.509,0.138,0.08297,121.887,4.0,0.162,latin,10
0.024,0.16878,0.979,0.16878,366.13179,0.128,7.0,0.63,-9.381,1,0.636,351.864,0.8,0.16878,140.316,4.0,0.656,world,19
0.0,0.2264,0.0,0.2264,78.05342,0.862,7.0,0.838,-10.99,1,0.606,68.598,0.463,0.05795,177.093,1.0,0.266,rock,17
0.118,11.51276,1.0,0.52289,134.94812,0.311,5.0,0.422,-13.296,0,0.44,130.392,0.75,0.52289,63.16,3.0,0.772,other,12
0.097,0.94607,0.357,0.15349,285.36118,0.0,11.0,0.321,-6.284,1,0.421,274.715,0.688,0.15349,150.666,5.0,1.0,world,19
0.001,1.31389,0.475,0.45817,223.81669,0.288,11.0,0.908,-10.38,1,0.765,207.941,0.323,0.24168,140.003,4.0,0.0,folk,6
0.556,0.22525,0.577,0.22525,274.80771,0.206,1.0,0.681,-10.688,1,0.728,268.33,0.0,0.22525,91.919,3.0,0.643,other,12
0.225,0.94416,0.657,0.40964,259.21261,0.147,2.0,0.062,-7.742,1,0.376,248.094,0.38,0.05829,113.41,5.0,0.613,jazz,9
0.369,1.30384,0.792,0.05293,267.88526,0.0,1.0,0.355,-8.602,1,0.396,253.881,1.0,0.05293,95.954,4.0,1.0,hip hop,8
0.727,0.1256,0.727,0.1256,168.59383,2.148,9.0,0.511,-9.503,1,0.382,153.855,0.723,0.1256,85.794,1.0,0.0,rock,17
0.126,0.39812,0.766,0.39812,273.34485,0.0,11.0,0.391,-7.597,1,0.397,258.63,0.947,0.13326,112.998,4.0,0.787,r&b/soul,15
0.006,0.58516,1.0,0.1141,308.81914,0.096,7.0,0.629,-7.564,1,0.561,305.348,1.0,0.1141,127.923,4.0,0.875,pop,13
0.462,0.36488,0.542,0.36488,216.29342,0.0,10.0,0.578,-10.477,0,0.591,199.982,1.0,0.05031,96.037,4.0,0.935,hip hop,8
1.0,0.25058,1.0,0.25058,182.83057,0.212,2.0,0.879,-6.172,1,0.803,169.929,1.0,0.25058,106.671,1.0,0.0,pop,13
0.672,0.97773,0.948,0.44701,281.05098,3.175,0.0,0.687,-12.032,1,0.532,269.206,0.123,0.19022,114.595,4.0,0.0,pop,13
0.008,0.94338,0.122,0.59775,108.85179,0.392,7.0,0.096,-20.373,1,0.413,102.075,0.122,0.59775,176.756,4.0,0.617,soundtrack/misc,18
0.106,0.53988,0.757,0.53988,231.44444,2.659,9.0,0.454,-8.02,0,0.624,225.332,0.217,0.30682,130.76,4.0,0.152,other,12
0.032,0.74679,0.205,0.74679,338.75546,4.632,2.0,0.012,-10.879,1,0.367,326.293,0.204,0.74679,94.849,4.0,1.0,jazz,9
0.092,1.12729,0.607,0.3883,308.53179,0.0,5.0,0.398,-6.359,0,0.417,294.777,0.012,0.3883,81.828,4.0,1.0,gospel,7
0.92,0.61863,0.92,0.61863,164.20526,0.09,0.0,0.49,-6.035,0,0.183,160.74,0.129,0.311,93.507,1.0,0.0,metal,11
1.0,0.16117,1.0,0.16117,263.75791,0.096,4.0,0.4,-12.432,0,0.304,256.592,0.568,0.16117,104.775,1.0,0.0,pop,13
0.001,0.48834,0.817,0.48834,105.35138,0.142,7.0,0.371,-11.187,0,0.284,95.289,0.641,0.21487,112.053,4.0,0.56,rock,17
0.035,1.01,0.464,0.49433,232.75057,0.09,3.0,0.499,-2.42,0,0.473,228.421,0.605,0.14369,104.705,4.0,0.59,other,12
0.062,0.55639,1.0,0.55639,199.94077,0.206,11.0,0.698,-6.469,1,0.703,197.265,0.733,0.26188,101.786,4.0,0.553,reggae,16
0.004,0.36527,0.216,0.36527,287.9473,0.0,9.0,0.207,-8.212,0,0.371,277.653,0.258,0.36527,132.106,4.0,0.284,gospel,7
0.036,0.46482,0.0,0.09084,166.16444,0.99,11.0,0.292,-14.014,1,0.401,160.403,0.365,0.09084,157.779,4.0,0.483,country,3
0.037,1.4605,0.837,0.10229,162.08934,0.409,7.0,1.0,-13.136,1,0.697,153.292,0.089,0.10229,125.224,5.0,0.991,latin,10
0.666,1.00904,0.853,0.49144,329.27302,0.45,8.0,0.497,-7.103,1,0.491,322.101,0.94,0.23264,116.473,4.0,1.0,r&b/soul,15
0.259,0.05199,0.259,0.05199,221.20444,0.0,10.0,0.106,-5.511,1,0.352,217.188,0.748,0.05199,107.485,1.0,0.0,metal,11
0.708,1.3531,0.973,0.65147,225.33179,0.247,0.0,0.612,-11.06,1,0.592,213.415,0.66,0.29226,86.794,4.0,0.07,latin,10
0.26,0.21357,0.844,0.21357,237.7922,0.363,1.0,0.477,-8.549,1,0.299,237.792,0.201,0.21357,101.527,3.0,1.0,hip hop,8
0.782,0.28435,0.782,0.28435,180.00934,0.612,7.0,0.057,-10.702,1,0.481,173.25,0.729,0.0932,146.24,1.0,0.0,latin,10
0.209,0.29115,0.62,0.29115,224.83546,0.688,5.0,0.633,-5.872,1,0.725,214.639,0.609,0.07544,137.87,4.0,0.416,country,3
0.041,0.80551,0.625,0.25575,371.19955,0.165,5.0,0.07,-9.657,1,0.209,364.588,0.255,0.25575,107.886,4.0,0.652,metal,11
0.37,0.82038,0.0,0.04246,140.66893,0.078,6.0,0.006,-28.347,0,0.127,135.285,0.0,0.04246,89.495,4.0,0.614,punk,14
0.022,0.41833,1.0,0.41833,304.66567,0.386,3.0,0.717,-6.821,0,0.633,289.1,1.0,0.15487,111.942,4.0,0.722,rock,17
0.187,2.22979,0.544,1.63079,224.07791,3.245,0.0,0.231,-8.811,0,0.359,211.859,0.566,1.33483,101.684,4.0,0.47,electronic,4
0.0,0.14694,0.0,0.14694,123.21914,1.001,7.0,0.278,-12.69,0,0.482,118.079,0.599,0.14694,126.523,1.0,0.0,country,3
0.462,1.64072,0.85,0.53912,312.5024,0.466,2.0,0.943,-11.393,1,0.743,303.787,0.762,0.26378,103.327,4.0,0.944,other,12
0.075,1.15095,0.318,0.40224,239.43791,0.364,7.0,0.786,-11.102,1,0.741,230.301,1.0,0.15273,80.039,3.0,0.836,folk,6
0.0,0.13913,0.0,0.13913,194.48118,2.456,8.0,0.641,-17.382,1,0.644,180.733,0.15,0.13913,131.118,1.0,0.0,soundtrack/misc,18
0.118,1.00333,0.773,0.32232,236.64281,0.115,8.0,0.709,-8.025,1,0.605,231.149,0.449,0.14991,86.918,4.0,0.788,hip hop,8
0.091,0.45022,0.305,0.45022,260.75383,0.403,6.0,0.725,-10.942,1,0.658,240.692,0.305,0.14322,78.245,4.0,0.567,pop,13
0.082,0.73076,0.221,0.28876,207.17669,0.0,4.0,0.677,-6.236,0,0.733,197.573,0.525,0.06668,117.027,4.0,0.859,rock,17
0.367,1.29102,0.882,0.41417,441.99138,0.0,1.0,1.0,-5.639,1,0.829,434.289,0.744,0.19438,136.981,4.0,0.0,electronic,4
0.76,0.90645,0.543,0.45638,256.46975,0.0,7.0,0.775,-3.573,1,0.498,251.669,0.361,0.15506,132.962,4.0,0.0,punk,14
0.036,0.37848,0.487,0.37848,198.84363,0.0,0.0,0.95,-11.29,1,0.649,188.262,0.721,0.08651,99.572,4.0,0.24,rock,17
0.097,1.35017,0.411,0.6827,201.97832,0.189,8.0,0.44,-15.845,1,0.439,198.415,1.0,0.22478,90.59,5.0,0.799,reggae,16
0.07,0.64671,0.054,0.048,216.81587,0.0,10.0,0.32,-10.448,0,0.471,204.127,0.675,0.048,100.008,5.0,1.0,hip hop,8
0.316,0.87368,0.874,0.31765,149.39383,0.102,9.0,0.166,-17.604,1,0.191,144.231,0.342,0.17759,214.424,3.0,0.644,folk,6
0.105,0.97415,0.105,0.97415,471.43138,0.4,11.0,0.468,-17.502,1,0.419,464.306,0.239,0.46728,82.039,1.0,0.206,latin,10
0.165,0.41101,1.0,0.41101,260.20526,0.375,5.0,0.041,-6.259,0,0.415,249.388,1.0,0.41101,149.913,4.0,1.0,hip hop,8
0.026,0.47094,0.826,0.47094,213.89016,0.938,7.0,0.744,-7.345,0,0.562,208.434,0.712,0.21615,120.188,4.0,0.02,electronic,4
0.298,0.38412,0.298,0.38412,591.62077,0.0,5.0,0.598,-5.67,1,0.475,584.202,0.252,0.20627,167.559,1.0,0.0,rock,17
0.247,0.07571,1.0,0.07571,41.16853,0.328,4.0,0.956,-20.678,1,0.655,39.027,0.242,0.07571,89.483,3.0,0.972,rock,17
0.083,3.56292,0.489,0.22888,118.33424,0.0,9.0,0.0,-11.215,0,0.0,118.334,0.105,0.22888,84.69,5.0,0.678,soundtrack/misc,18
0.0,0.05021,0.0,0.05021,184.52853,0.671,10.0,1.0,-18.935,1,0.826,178.318,0.234,0.05021,133.953,1.0,0.0,electronic,4
0.181,0.07415,1.0,0.07415,319.73832,0.0,6.0,0.0,-4.277,0,0.417,300.907,1.0,0.07415,162.343,3.0,1.0,rock,17
0.274,0.96272,0.593,0.5022,275.12118,0.0,0.0,0.515,-7.852,1,0.431,275.121,0.53,0.27589,130.002,4.0,0.0,electronic,4
0.006,0.04619,0.898,0.04619,152.86812,0.0,11.0,0.05,-5.216,0,0.484,136.417,1.0,0.04619,89.957,4.0,0.218,hip hop,8
0.2,0.34724,0.2,0.34724,229.14567,2.606,2.0,0.767,-5.701,1,0.693,224.833,0.166,0.12083,137.049,1.0,0.0,rock,17
0.048,0.69893,0.744,0.30818,179.09506,0.266,10.0,0.782,-6.543,1,0.684,172.286,0.882,0.11134,157.177,4.0,0.472,reggae,16
0.047,0.73058,0.0,0.73058,72.61995,0.0,9.0,0.0,-11.051,0,0.0,68.365,0.202,0.56271,89.867,4.0,0.476,metal,11
0.211,1.56214,0.396,0.66065,336.84853,4.377,6.0,0.896,-5.158,1,0.688,323.715,0.126,0.44473,130.281,4.0,0.283,rock,17
0.464,0.29196,0.534,0.29196,318.45832,0.287,2.0,0.552,-11.58,1,0.435,309.267,0.159,0.29196,71.533,4.0,0.708,gospel,7
0.974,0.34397,0.974,0.34397,337.60608,0.296,6.0,0.144,-13.891,0,0.367,328.081,0.754,0.10784,127.582,1.0,0.0,electronic,4
0.306,0.76244,0.324,0.17251,180.87138,0.0,9.0,0.429,-10.919,1,0.4,177.58,0.203,0.17251,103.172,4.0,0.03,latin,10
0.0,0.0,0.0,0.0,424.85506,0.084,8.0,0.059,-20.105,1,0.414,414.917,0.769,0.16172,0.0,1.0,0.0,electronic,4
0.693,0.91074,0.525,0.91074,174.49751,0.0,7.0,0.06,-23.041,1,0.182,164.699,0.341,0.54489,81.882,4.0,0.578,rock,17
0.001,0.95293,0.275,0.37905,62.27546,4.023,10.0,0.447,-7.255,1,0.382,62.275,0.325,0.09427,104.064,4.0,0.188,gospel,7
0.158,1.64081,0.0,0.34678,299.49342,0.0,9.0,0.137,-7.405,0,0.59,291.364,0.061,0.34678,89.709,7.0,0.256,pop,13
0.077,0.63723,0.0,0.38854,314.90567,0.0,6.0,0.355,-15.734,0,0.232,302.51,0.293,0.38854,241.52,4.0,1.0,hip hop,8
0.215,2.4086,0.546,1.92232,434.49424,6.728,7.0,0.394,-10.787,1,0.521,434.494,0.141,1.92232,150.407,4.0,0.602,folk,6
0.05,0.69931,1.0,0.0328,202.21342,0.178,7.0,0.756,-11.224,1,0.525,195.286,1.0,0.0328,89.996,4.0,0.743,electronic,4
0.453,0.19011,0.453,0.19011,175.25506,0.0,6.0,0.178,-2.255,0,0.394,163.811,0.034,0.19011,110.134,1.0,0.0,punk,14
0.073,0.65816,0.0,0.28593,217.75628,0.0,1.0,1.0,-4.481,1,0.863,212.37,1.0,0.10074,161.899,4.0,0.347,reggae,16
0.198,1.1645,0.603,0.5406,306.72934,0.0,11.0,0.0,-6.929,1,0.232,276.149,0.338,0.22825,96.007,4.0,0.906,latin,10
0.178,1.1609,0.852,0.50075,113.42322,0.345,0.0,0.0,-11.326,0,0.0,105.244,0.087,0.33246,184.529,3.0,1.0,gospel,7
0.008,0.96309,0.548,0.37439,459.31057,0.379,4.0,0.566,-14.117,1,0.542,451.1,0.304,0.37439,100.394,4.0,0.0,latin,10
0.074,0.44815,0.685,0.12471,279.77098,0.084,1.0,0.463,-5.121,1,0.333,275.006,1.0,0.12471,186.006,4.0,0.769,hip hop,8
0.442,1.70231,0.278,0.49447,249.83465,0.165,5.0,0.269,-4.73,1,0.042,234.963,1.0,0.19376,100.058,4.0,0.683,jazz,9
0.131,0.72032,0.0,0.05412,128.49587,0.461,7.0,0.394,-4.625,1,0.514,128.496,0.248,0.05412,185.409,4.0,0.225,punk,14
0.0,0.40561,0.0,0.40561,352.49587,0.0,11.0,0.762,-5.827,0,0.579,347.638,0.036,0.40561,105.05,1.0,0.0,metal,11
0.74,1.44437,0.484,0.68966,237.42649,2.786,7.0,0.145,-4.621,1,0.329,227.498,0.205,0.68966,80.41,4.0,0.402,punk,14
0.104,2.578,0.329,2.09889,210.49424,9.66,11.0,0.901,-5.508,1,0.636,192.104,0.103,1.86231,126.294,4.0,0.0,folk,6
0.19,2.37415,0.612,0.23353,150.25587,12.666,10.0,0.038,-15.574,0,0.371,137.439,0.141,0.23353,137.673,7.0,0.415,latin,10
0.166,0.47235,0.923,0.13976,165.19791,0.222,2.0,0.088,-8.645,1,0.245,162.696,0.498,0.13976,183.513,4.0,0.0,reggae,16
0.252,4.45887,0.536,0.64848,266.4224,0.0,6.0,0.358,-5.947,0,0.324,266.422,0.073,0.13044,80.149,4.0,1.0,hip hop,8
0.161,0.301,0.697,0.301,303.46404,0.067,6.0,0.637,-6.125,1,0.522,299.892,0.594,0.12775,69.573,3.0,0.334,hip hop,8
0.01,1.30915,0.792,0.68061,191.73832,0.0,8.0,0.023,-11.71,1,0.313,183.014,0.698,0.20861,94.958,4.0,1.0,reggae,16
0.819,1.04131,0.769,0.46739,277.65506,0.131,0.0,0.626,-19.196,1,0.612,267.552,0.766,0.1852,109.831,4.0,1.0,pop,13
0.165,0.62811,0.808,0.11778,208.48281,0.09,8.0,0.588,-8.066,1,0.499,197.23,1.0,0.11778,117.947,4.0,1.0,rock,17
0.617,0.86664,0.806,0.19442,352.20853,0.0,5.0,0.506,-7.157,1,0.468,352.209,0.258,0.19442,183.566,3.0,0.72,pop,13
0.0,0.27902,0.0,0.27902,170.50077,0.995,5.0,0.346,-13.575,0,0.449,161.396,0.665,0.1335,192.66,1.0,0.0,jazz,9
0.09,0.36543,0.405,0.36543,377.70404,0.27,4.0,0.0,-16.427,1,0.111,364.733,0.0,0.12589,124.186,3.0,0.886,latin,10
0.067,0.74936,0.963,0.74936,288.67873,0.415,4.0,0.809,-11.603,1,0.317,276.77,0.849,0.47232,108.533,3.0,0.828,gospel,7
0.329,0.28715,0.525,0.28715,329.97832,0.0,0.0,0.484,-5.569,1,0.524,326.049,0.11,0.13059,203.419,4.0,0.003,latin,10
0.124,1.46805,0.0,0.25494,177.31873,0.484,7.0,0.396,-26.675,0,0.408,162.331,0.497,0.25494,102.02,3.0,0.434,jazz,9
0.075,1.03419,0.853,0.39815,208.50893,0.363,9.0,0.558,-21.716,1,0.669,199.192,0.775,0.39815,93.542,4.0,0.363,gospel,7
0.664,0.50283,0.664,0.50283,265.24689,0.2,2.0,0.364,-6.611,0,0.553,265.247,0.656,0.2505,56.703,1.0,0.0,gospel,7
0.912,1.00384,0.279,0.41572,225.04444,3.152,1.0,0.848,-23.15,1,0.753,203.122,0.262,0.41572,100.893,4.0,0.544,soundtrack/misc,18
0.15,1.05196,0.851,0.34726,180.71465,0.0,6.0,0.17,-4.834,0,0.528,166.342,0.642,0.34726,86.01,4.0,0.824,rock,17
0.429,0.78937,0.74,0.10408,226.37669,9.886,4.0,0.617,-12.175,0,0.578,222.726,0.067,0.10408,169.898,4.0,0.0,world,19
0.194,1.17899,1.0,1.17899,262.21669,2.038,6.0,0.56,-6.4,1,0.465,234.08,0.155,0.953,132.998,4.0,0.338,electronic,4
0.017,0.67643,0.818,0.32558,152.0322,0.097,8.0,0.115,-10.274,1,0.35,147.441,0.438,0.15415,168.558,4.0,0.226,hip hop,8
0.294,0.9272,0.549,0.38623,230.37342,0.064,11.0,0.686,-3.062,0,0.39,225.373,0.498,0.10622,95.386,3.0,1.0,hip hop,8
0.207,0.11988,0.885,0.11988,153.36444,0.391,0.0,0.83,-14.874,1,0.62,148.643,0.523,0.11988,114.805,4.0,0.738,country,3
0.175,1.60015,0.032,0.19745,247.24853,0.236,0.0,0.59,-9.181,1,0.568,239.473,0.032,0.19745,182.456,7.0,1.0,hip hop,8
0.054,0.12963,0.591,0.12963,337.42322,0.211,2.0,1.0,-10.516,1,0.985,323.82,0.275,0.12963,85.56,3.0,1.0,blues,0
0.072,0.91801,0.901,0.36761,190.85016,0.0,9.0,0.283,-11.809,1,0.268,188.25,0.487,0.36761,109.318,4.0,0.456,rock,17
0.017,2.5541,0.657,0.37611,124.9171,0.0,7.0,0.49,-10.963,1,0.529,122.253,0.214,0.15029,64.996,4.0,0.0,country,3
0.007,1.28388,0.6,0.59125,223.65995,0.0,5.0,0.773,-6.947,1,0.172,219.022,1.0,0.06524,86.967,4.0,0.992,hip hop,8
0.726,0.77277,0.726,0.77277,171.72853,0.642,0.0,0.755,-32.033,1,0.824,163.701,0.269,0.43595,87.735,1.0,0.0,classical,1
0.0,0.22406,0.946,0.22406,201.9522,0.184,5.0,0.29,-13.214,1,0.575,195.39,0.6,0.07885,138.213,4.0,0.0,jazz,9
0.154,1.23583,0.491,0.51256,306.72934,0.0,9.0,0.84,-18.389,0,0.932,287.126,0.674,0.51256,86.429,3.0,1.0,rock,17
0.649,0.04791,0.649,0.04791,264.6722,0.0,10.0,0.273,-3.779,0,0.301,264.672,0.379,0.04791,147.91,1.0,0.0,metal,11
0.611,0.84672,0.611,0.84672,248.78975,0.0,5.0,0.744,-11.814,1,0.59,248.79,0.073,0.6071,128.598,1.0,0.0,rock,17
0.005,0.90149,0.732,0.35222,317.70077,8.963,10.0,0.33,-15.968,1,0.539,313.481,0.652,0.07827,110.1,4.0,1.0,soundtrack/misc,18
0.199,0.60531,0.0,0.60531,191.99955,2.81,0.0,0.935,-10.301,1,0.83,184.75,0.501,0.32094,101.943,3.0,0.976,gospel,7
0.067,0.91845,0.352,0.40631,272.84853,0.107,5.0,0.433,-11.723,1,0.434,256.911,0.511,0.15024,113.866,4.0,0.441,rock,17
0.008,2.09478,0.796,0.69624,229.01506,0.0,0.0,0.54,-6.489,1,0.495,209.81,0.413,0.34856,85.163,4.0,0.0,metal,11
0.005,1.60876,1.0,0.48877,189.93587,0.45,5.0,0.8,-16.141,1,0.513,175.485,0.976,0.20788,114.512,4.0,0.464,blues,0
0.112,1.91057,0.0,0.4968,205.24363,0.0,0.0,0.607,-11.389,1,0.558,193.01,0.353,0.4968,84.017,5.0,0.55,world,19
0.166,0.26121,0.48,0.26121,207.67302,0.235,10.0,0.026,-6.012,1,0.019,202.995,1.0,0.26121,125.028,4.0,1.0,hip hop,8
0.399,6.13784,0.81,0.70285,111.0722,0.555,6.0,0.103,-13.826,1,0.476,105.982,0.19,0.70285,82.422,4.0,0.377,latin,10
0.261,4.40296,0.458,3.4443,265.37751,4.093,9.0,0.446,-9.28,0,0.494,265.378,0.086,3.20897,124.177,4.0,0.681,pop,13
0.338,0.41427,0.826,0.41427,375.48363,0.0,2.0,0.678,-3.506,1,0.278,361.558,1.0,0.1965,137.976,4.0,1.0,electronic,4
0.008,0.15528,1.0,0.15528,130.76853,0.27,0.0,0.232,-7.461,1,0.552,124.505,0.508,0.15528,123.491,4.0,0.478,rock,17
0.806,2.33291,0.431,0.08949,207.5424,0.0,5.0,0.255,-1.651,1,0.544,207.542,0.336,0.08949,68.544,4.0,0.986,electronic,4
0.0,0.71056,0.0,0.71056,115.51302,0.496,9.0,0.459,-17.944,0,0.603,107.828,0.024,0.71056,91.302,1.0,0.708,folk,6
0.728,2.01266,0.049,1.46074,259.16036,2.548,2.0,0.356,-13.013,0,0.537,243.682,0.162,1.18207,111.217,4.0,0.062,rock,17
0.015,0.55817,0.647,0.21636,152.34567,0.514,2.0,0.532,-15.872,1,0.561,144.881,0.649,0.04546,182.672,4.0,0.287,latin,10
0.383,0.67778,0.596,0.67778,72.33261,0.0,10.0,0.492,-12.043,1,0.308,72.333,0.501,0.45028,133.721,3.0,0.956,commedy,2
0.537,0.69015,0.537,0.69015,156.21179,0.0,0.0,0.22,-9.392,1,0.252,150.1,0.333,0.69015,138.386,1.0,0.0,rock,17
0.186,1.04066,0.918,0.17186,204.90404,0.322,3.0,0.494,-4.696,0,0.44,197.683,0.427,0.17186,135.264,4.0,0.0,punk,14
0.023,0.54886,0.811,0.0701,154.01751,0.206,11.0,0.418,-7.342,0,0.497,154.018,0.599,0.0701,127.985,4.0,0.0,electronic,4
0.03,3.7787,0.682,0.34514,267.36281,0.0,0.0,0.002,-9.752,1,0.243,254.949,0.135,0.14986,118.975,4.0,0.924,electronic,4
0.336,0.35019,0.887,0.35019,257.82812,0.296,7.0,0.523,-6.479,1,0.608,248.97,0.533,0.08862,115.018,3.0,0.175,rock,17
0.039,1.36624,1.0,0.30802,137.06404,0.27,10.0,0.627,-4.695,1,0.366,125.457,1.0,0.03935,118.776,4.0,1.0,world,19
0.945,0.47768,0.945,0.47768,206.99383,0.0,5.0,0.024,-5.435,0,0.258,196.94,0.218,0.30076,40.027,1.0,0.0,hip hop,8
0.124,0.24981,0.284,0.24981,368.53506,8.922,5.0,0.542,-20.335,1,0.471,344.126,0.211,0.1179,227.48,4.0,0.422,folk,6
0.05,0.15956,0.909,0.15956,196.12689,0.183,5.0,0.624,-12.209,1,0.413,193.347,0.71,0.15956,94.815,4.0,0.411,latin,10
0.005,0.59627,0.65,0.59627,260.46649,0.0,10.0,0.448,-11.937,0,0.619,256.923,0.554,0.59627,102.731,4.0,0.0,blues,0
0.072,2.82289,0.842,0.30736,811.2322,2.026,11.0,0.041,-17.88,1,0.386,795.266,0.58,0.03873,71.416,5.0,0.948,electronic,4
0.168,0.86133,0.844,0.04608,241.44934,0.0,10.0,0.806,-13.294,1,0.688,238.231,0.442,0.04608,81.999,4.0,0.456,world,19
0.09,0.13744,0.754,0.13744,236.69506,0.345,10.0,0.666,-8.671,1,0.485,222.854,0.0,0.13744,90.089,7.0,0.649,r&b/soul,15
0.028,0.25555,0.986,0.25555,395.85914,0.2,1.0,0.285,-5.346,1,0.358,386.438,1.0,0.25555,122.956,4.0,1.0,rock,17
0.079,1.20192,0.855,0.612,121.20771,0.166,10.0,0.172,-11.345,1,0.297,115.252,1.0,0.31784,95.514,4.0,0.632,soundtrack/misc,18
0.172,0.39456,0.0,0.39456,158.56281,0.16,4.0,0.549,-13.879,0,0.476,144.196,0.0,0.39456,112.289,4.0,0.565,jazz,9
0.093,0.6895,1.0,0.26112,365.76608,0.241,1.0,0.24,-8.678,1,0.334,355.985,1.0,0.04693,140.02,4.0,0.548,electronic,4
0.069,0.83202,0.702,0.28474,119.90159,0.351,5.0,0.844,-14.09,1,0.653,112.878,0.238,0.28474,111.12,4.0,0.0,country,3
0.002,1.95583,0.0,0.54793,190.32771,0.154,5.0,0.912,-13.374,1,0.768,183.821,0.627,0.19643,86.8,4.0,0.85,rock,17
0.178,0.1707,0.629,0.1707,479.9473,0.0,10.0,0.863,-6.566,0,0.823,472.062,1.0,0.04605,240.263,4.0,1.0,rock,17
0.016,0.71624,0.554,0.28997,159.45098,0.0,9.0,0.0,-5.529,0,0.0,156.688,0.731,0.07945,139.987,4.0,0.957,electronic,4
0.993,0.35958,0.767,0.35958,194.66404,0.27,6.0,0.481,-5.485,0,0.624,186.706,0.33,0.08004,110.198,4.0,0.227,electronic,4
0.451,0.79888,0.849,0.79888,188.02893,0.378,11.0,0.436,-18.466,0,0.603,181.632,0.665,0.48726,104.237,4.0,0.098,country,3
0.214,0.86208,0.996,0.12101,260.44036,2.049,2.0,0.352,-4.377,1,0.417,250.95,0.262,0.12101,162.025,3.0,0.454,pop,13
0.515,1.96681,1.0,0.39073,204.14649,0.322,7.0,0.738,-11.938,1,0.617,191.698,1.0,0.39073,80.63,4.0,0.776,rock,17
0.901,1.70404,1.0,0.33016,219.01016,2.339,9.0,0.493,-6.968,1,0.519,202.548,0.168,0.33016,88.002,4.0,0.331,gospel,7
0.067,2.32642,1.0,0.15143,211.17342,0.299,11.0,0.215,-4.293,0,0.399,207.877,0.788,0.15143,110.695,5.0,0.922,hip hop,8
0.02,1.01964,1.0,0.06314,168.25424,0.2,8.0,0.812,-9.616,1,0.736,161.89,0.959,0.06314,127.025,4.0,0.792,latin,10
0.456,0.11689,0.408,0.11689,128.15628,0.0,9.0,0.041,-16.117,1,0.308,124.285,0.553,0.11689,193.637,4.0,0.0,rock,17
0.257,0.27162,0.366,0.27162,237.11302,0.0,9.0,0.342,-3.492,1,0.502,233.355,0.566,0.11115,179.001,4.0,0.349,rock,17
0.042,0.20839,1.0,0.20839,140.38159,0.148,5.0,0.447,-9.811,1,0.42,132.151,1.0,0.20839,136.463,4.0,0.849,other,12
0.058,2.50932,0.0,1.64862,169.1424,2.363,1.0,0.78,-23.815,1,0.661,156.822,0.06,1.64862,138.308,4.0,0.298,soundtrack/misc,18
0.027,2.07098,1.0,1.32669,233.7171,1.465,8.0,0.151,-13.887,0,0.518,221.124,0.882,1.32669,162.139,4.0,1.0,reggae,16
0.004,0.44764,0.067,0.44764,214.07302,0.0,4.0,0.14,-4.964,0,0.507,198.507,0.458,0.25965,160.153,4.0,0.378,punk,14
